20                                      Ekin                  Epot 0                  Epot 1                  Etot 0                  Etot 1                   Pop 0                   Pop 1
185                       0.1022990581135107   -302.7785924064190226   -302.6995807537770133   -302.7785924064190226   -302.6995807537770133      0.2361752433025044      0.7638247566916553
186                       0.1022637411976233   -302.7780188092594358   -302.6988794141175276   -302.7780188092594358   -302.6988794141175276      0.2330259919957702      0.7669740080564739
187                       0.1021542351717204   -302.7777079705225560   -302.6983310982170110   -302.7777079705225560   -302.6983310982170110      0.2241068502597975      0.7758931500352673
188                       0.1025231263378350   -302.7773863094821536   -302.6975990689922469   -302.7773863094821536   -302.6975990689922469      0.2200193467372826      0.7799806532600325
189                       0.1033895218240523   -302.7771516417856219   -302.6968028372785966   -302.7771516417856219   -302.6968028372785966      0.2228391151963101      0.7771608849743770
190                       0.1052939797436384   -302.7761722883701623   -302.6952455332350382   -302.7761722883701623   -302.6952455332350382      0.2383238353727457      0.7616761638509340
191                       0.1067541257107589   -302.7756163087984760   -302.6941878880805348   -302.7756163087984760   -302.6941878880805348      0.2523953661314222      0.7476046343228588
192                       0.1076843624137939   -302.7751731976323981   -302.6933372632379360   -302.7751731976323981   -302.6933372632379360      0.2636405509850867      0.7363594491968873
193                       0.1080178079251300   -302.7747517970379931   -302.6925239427508245   -302.7747517970379931   -302.6925239427508245      0.2726888460749429      0.7273111542403269
194                       0.1077538052768545   -302.7743926592509638   -302.6917205576299921   -302.7743926592509638   -302.6917205576299921      0.2786493977117874      0.7213506025224036
195                       0.1071190063795653   -302.7740769991763727   -302.6909119448860110   -302.7740769991763727   -302.6909119448860110      0.2814037741883531      0.7185962259565303
196                       0.1065547543254533   -302.7737730179671871   -302.6900112635899518   -302.7737730179671871   -302.6900112635899518      0.2828086498677025      0.7171913500634742
197                       0.1065071771325894   -302.7734647378040904   -302.6889908537475549   -302.7734647378040904   -302.6889908537475549      0.2845726525570188      0.7154273473991268
198                       0.1071371424685063   -302.7731289406914925   -302.6879205829112038   -302.7731289406914925   -302.6879205829112038      0.2865174361710068      0.7134825638566763
199                       0.1082260588738077   -302.7727453960961270   -302.6868641548028336   -302.7727453960961270   -302.6868641548028336      0.2877291072262363      0.7122708927756931
200                       0.1093820551210882   -302.7723177730912312   -302.6858629617174756   -302.7723177730912312   -302.6858629617174756      0.2882982583606009      0.7117017416502398
201                       0.1103740477402410   -302.7718779456027960   -302.6849113819284867   -302.7718779456027960   -302.6849113819284867      0.2888487709952625      0.7111512290075936
202                       0.1111618140446004   -302.7714764320077165   -302.6839897258898873   -302.7714764320077165   -302.6839897258898873      0.2898007634848951      0.7101992365527434
203                       0.1117236383610496   -302.7711585541060231   -302.6830182211953684   -302.7711585541060231   -302.6830182211953684      0.2911754652175849      0.7088245347895150
204                       0.1120935909649045   -302.7709458786749792   -302.6819658617440609   -302.7709458786749792   -302.6819658617440609      0.2926793069533598      0.7073206931425142
205                       0.1124150675450884   -302.7708142254999757   -302.6809512870071330   -302.7708142254999757   -302.6809512870071330      0.2940074327858365      0.7059925673447894
206                       0.1127830956441971   -302.7707011043175953   -302.6799832786357456   -302.7707011043175953   -302.6799832786357456      0.2949389005735113      0.7050610996081093
207                       0.1132129536377354   -302.7705912080523376   -302.6790726697882405   -302.7705912080523376   -302.6790726697882405      0.2950949554238759      0.7049050443890691
208                       0.1137199088936144   -302.7704822520394146   -302.6782672734393032   -302.7704822520394146   -302.6782672734393032      0.2942960526022735      0.7057039474278964
209                       0.1143674269919110   -302.7704128182814429   -302.6775536551765526   -302.7704128182814429   -302.6775536551765526      0.2929183462046209      0.7070816537342198
210                       0.1151945587679913   -302.7704096784281091   -302.6769084011492055   -302.7704096784281091   -302.6769084011492055      0.2914270621816734      0.7085729376911098
211                       0.1161683676589833   -302.7704455646261295   -302.6763333223337327   -302.7704455646261295   -302.6763333223337327      0.2900964462869007      0.7099035537759871
212                       0.1171568854201925   -302.7704884632860285   -302.6758311456104593   -302.7704884632860285   -302.6758311456104593      0.2890563778169556      0.7109436221901485
213                       0.1179140440062144   -302.7705092197210774   -302.6754079450770405   -302.7705092197210774   -302.6754079450770405      0.2883226611821694      0.7116773388291433
214                       0.1182065995393417   -302.7704829855863409   -302.6750832401782532   -302.7704829855863409   -302.6750832401782532      0.2878222813963928      0.7121777186100334
215                       0.1179590957236091   -302.7704698858419761   -302.6747914106908297   -302.7704698858419761   -302.6747914106908297      0.2874170304723888      0.7125829695476407
216                       0.1173174786782946   -302.7705359156879013   -302.6743940972018549   -302.7705359156879013   -302.6743940972018549      0.2870214084918025      0.7129785915080536
217                       0.1167055369808320   -302.7706181306346593   -302.6738614398556706   -302.7706181306346593   -302.6738614398556706      0.2866642972378575      0.7133357027656366
218                       0.1166266736804008   -302.7706091493490703   -302.6732690572520141   -302.7706091493490703   -302.6732690572520141      0.2864228513746315      0.7135771486259720
219                       0.1173019079163167   -302.7705263313308706   -302.6727406623181196   -302.7705263313308706   -302.6727406623181196      0.2863367321875885      0.7136632678059369
220                       0.1185116546691559   -302.7704356521909403   -302.6723823400448055   -302.7704356521909403   -302.6723823400448055      0.2864130931364283      0.7135869068617995
221                       0.1196940750226793   -302.7703310002464718   -302.6722301147270855   -302.7703310002464718   -302.6722301147270855      0.2865885384371399      0.7134114615634516
222                       0.1203275622507381   -302.7701637856965817   -302.6722422492952660   -302.7701637856965817   -302.6722422492952660      0.2867684622959837      0.7132315376814068
223                       0.1203346159127979   -302.7699224427225317   -302.6723482597565180   -302.7699224427225317   -302.6723482597565180      0.2869475577415271      0.7130524422967228
224                       0.1200073539919182   -302.7696222991360173   -302.6724675998713110   -302.7696222991360173   -302.6724675998713110      0.2871576417424918      0.7128423582549757
225                       0.1196687359826572   -302.7692614133566167   -302.6726204989136022   -302.7692614133566167   -302.6726204989136022      0.2874106988601454      0.7125893011563038
226                       0.1195531467049588   -302.7688820700867041   -302.6727645638341642   -302.7688820700867041   -302.6727645638341642      0.2876885773905241      0.7123114225555516
227                       0.1197280066447703   -302.7685276300224473   -302.6727546993321880   -302.7685276300224473   -302.6727546993321880      0.2879278951190752      0.7120721048502370
228                       0.1200884364445546   -302.7681905301152483   -302.6726730234186675   -302.7681905301152483   -302.6726730234186675      0.2880619276690099      0.7119380723913584
229                       0.1205122202775715   -302.7678360503875865   -302.6725744503929150   -302.7678360503875865   -302.6725744503929150      0.2880564931287337      0.7119435069233915
230                       0.1209754794107061   -302.7674484438214790   -302.6724750736643728   -302.7674484438214790   -302.6724750736643728      0.2878253040634537      0.7121746959469279
231                       0.1215079218312030   -302.7670752144822472   -302.6724016361631584   -302.7670752144822472   -302.6724016361631584      0.2874685205697701      0.7125314794201696
232                       0.1220916508211734   -302.7667691772966236   -302.6722751064137924   -302.7667691772966236   -302.6722751064137924      0.2877120782814794      0.7122879217037787
233                       0.1226275318454785   -302.7664854138376427   -302.6720868425822459   -302.7664854138376427   -302.6720868425822459      0.2880125649170927      0.7119874350569485
234                       0.1229196228615721   -302.7661648386599609   -302.6718802443293725   -302.7661648386599609   -302.6718802443293725      0.2880455419681442      0.7119544579785200
235                       0.1227519028029563   -302.7658023119833501   -302.6716706822850824   -302.7658023119833501   -302.6716706822850824      0.2881161669555217      0.7118838330868700
236                       0.1220193730466325   -302.7654172563737234   -302.6714489872978788   -302.7654172563737234   -302.6714489872978788      0.2883198506922783      0.7116801493291978
237                       0.1208258283523747   -302.7650297395910002   -302.6711979288576799   -302.7650297395910002   -302.6711979288576799      0.2883087329575722      0.7116912670263341
